BrojPu,Naselje
35252,Brčino
35252,Brđani
35252,Brodski Stupnik
35252,Čelikovići
35252,Gornji Andrijevci
35252,Grgurevići
35252,Grižići
35252,Gromačnik
35252,Jakačina Mala
35252,Krajačići
35252,Lovčić
35252,Ravan
35252,Sibinj
35252,Slobodnica
35252,Stari Slatinik
35252,Završje
35400,Baćin Dol
35400,Banićevac
35400,Bukovica
35400,Cernik
35400,Davor
35400,Dolina
35400,Donji Bogićevci
35400,Dragalić
35400,Giletinci
35400,Golobrdac
35400,Gorice
35400,Kovačevac
35400,Ljupina
35400,Mačkovac
35400,Mašić
35400,Medari
35400,Nova Gradiška
35400,Opatovac
35400,Opršinac
35400,Orubica
35400,Podvrško
35400,Poljane
35400,Prvča
35400,Rešetari
35400,Savski Bok
35400,Sičice
35400,Sinlije
35400,Šagovina Cernička
35400,Šumetlica
35400,Visoka Greda
35400,Vrbje
35410,Batrina
35410,Bili Brig
35410,Blažević Dol
35410,Donji Lipovac
35410,Dragovci
35410,Gornji Lipovac
35410,Magić Mala
35410,Nova Kapela
35410,Pavlovci
35410,Seoce
35410,Siče
35410,Srednji Lipovac
35410,Stara Kapela
35410,Vrbova
35420,Adžamovci
35420,Bodovaljci
35420,Brđani
35420,Donji Crnogovci
35420,Drežnik
35420,Godinjak
35420,Gornji Crnogovci
35420,Gunjavci
35420,Komarnica
35420,Laze
35420,Oštri Vrh
35420,Starci
35420,Staro Petrovo Selo
35420,Štivica
35420,Tisovac
35420,Vladisovo
35420,Zapolje
35430,Benkovac
35430,Bijela Stijena
35430,Bobare
35430,Bodegraj
35430,Cage
35430,Čaprginci
35430,Čovac
35430,Donji Rogolji
35430,Donji Varoš
35430,Dubovac
35430,Gornji Bogićevci
35430,Gornji Rogolji
35430,Gornji Varoš
35430,Gređani
35430,Kosovac
35430,Lađevac
35430,Lještani
35430,Novi Varoš
35430,Okučani
35430,Pivare
35430,Ratkovac
35430,Smrtić
35430,Stara Gradiška
35430,Šagovina Mašićka
35430,Širinci
35430,Trnakovac
35430,Trnava
35430,Uskoci
35430,Vrbovljani
35430,Žuberkovac
40000,Badličan
40000,Belica
40000,Bogdanovec
40000,Brezje
40000,Celine
40000,Čakovec
40000,Črečan
40000,Dekanovec
40000,Domašinec
40000,Dragoslavec
40000,Dragoslavec Breg
40000,Dragoslavec Selo
40000,Držimurec
40000,Dunjkovec
40000,Frkanovec
40000,Gardinovec
40000,Gornja Dubrava
40000,Gornji Hrašćan
40000,Gornji Kuršanec
40000,Gornji Mihaljevec
40000,Ivanovec
40000,Knezovec
40000,Krištanovec
40000,Kuršanec
40000,Lopatinec
40000,Macinec
40000,Mačkovec
40000,Mala Subotica
40000,Mali Mihaljevec
40000,Mihovljan
40000,Nedelišće
40000,Novakovec
40000,Novo Selo na Dravi
40000,Novo Selo Rok
40000,Okrugli Vrh
40000,Orehovica
40000,Palovec
40000,Parag
40000,Piškorovec
40000,Pleškovec
40000,Podturen
40000,Preseka
40000,Pretetinec
40000,Pribislavec
40000,Pušćine
40000,Savska Ves
40000,Sivica
40000,Slakovec
40000,Slemenice
40000,Strahoninec
40000,Strelec
40000,Šandorovec
40000,Šenkovec
40000,Štefanec
40000,Totovec
40000,Trnovec
40000,Turčišće
40000,Vučetinec
40000,Vugrišinec
40000,Vukanovec
40000,Vularija
40000,Zasadbreg
40000,Žiškovec
40313,Banfi
40313,Brezovec
40313,Bukovec
40313,Čestijanec
40313,Donji Koncovčak
40313,Donji Zebanec
40313,Gornji Koncovčak
40313,Gornji Zebanec
40313,Grabrovnik
40313,Gradiščak
40313,Grkaveščak
40313,Hlapičina
40313,Jalšovec
40313,Jurovčak
40313,Jurovec
40313,Kapelščak
40313,Lapšina
40313,Leskovec
40313,Marof
40313,Martinuševec
40313,Merhatovec
40313,Plešivica
40313,Praporčan
40313,Prekopa
40313,Prhovec
40313,Robadje
40313,Selnica
40313,Stanetinec
40313,Sveti Martin na Muri
40313,Sveti Urban
40313,Štrigova
40313,Toplice Sveti Martin
40313,Tupkovec
40313,Vrhovljan
40313,Zaveščak
40313,Zebanec Selo
40313,Žabnik
40313,Železna Gora
40315,Ferketinec
40315,Gornji Kraljevec
40315,Križovec
40315,Miklavec
40315,Mursko Središće
40315,Peklenica
40315,Štrukovec
40315,Vratišinec
40320,Donja Dubrava
40320,Donji Hrašćan
40320,Donji Kraljevec
40320,Donji Mihaljevec
40320,Donji Vidovec
40320,Goričan
40320,Hodošan
40320,Kotoriba
40320,Palinovec
40320,Sveta Marija
40323,Cirkovljan
40323,Čehovec
40323,Čukovec
40323,Donji Pustakovec
40323,Draškovec
40323,Hemuševec
40323,Oporovec
40323,Otok
40323,Podbrest
40323,Prelog
40323,Sveti Juraj u Trnju
40323,Sveti Križ
42000,Budislavec
42000,Cargovec
42000,Črnec Biškupečki
42000,Domitrovec
42000,Donji Kućan
42000,Gojanec
42000,Gornji Kućan
42000,Hrašćica
42000,Jalkovec
42000,Krkanec
42000,Kućan Marof
42000,Nedeljanec
42000,Papinec
42000,Poljana Biškupečka
42000,Prekno
42000,Sračinec
42000,Svibovec Podravski
42000,Šijanec
42000,Varaždin
42000,Vidovec
42000,Zamlača
42202,Bartolovec
42202,Imbriovec Jalžabetski
42202,Jalžabet
42202,Kelemen
42202,Leštakovec
42202,Novakovec
42202,Pihovec
42202,Poduzetnička Zona Jalžabet
42202,Šemovec
42202,Štefanec
42202,Trnovec
42202,Zamlaka
42202,Zbelava
42202,Žabnik
42204,Beletinec
42204,Beretinec
42204,Črešnjevo
42204,Doljan
42204,Donji Kneginec
42204,Gornji Kneginec
42204,Jakopovec
42204,Kaštelanec
42204,Križanec
42204,Krušljevec
42204,Ledinec
42204,Ledinec Gornji
42204,Lužan Biškupečki
42204,Seketin
42204,Sveti Ilija
42204,Tomaševec Biškupečki
42204,Turčin
42204,Varaždin Breg
42204,Žigrovec
42208,Babinec
42208,Brezje Dravsko
42208,Cestica
42208,Družbinec
42208,Dubrava Križovljanska
42208,Falinić Breg
42208,Gornje Vratno
42208,Jarki
42208,Kolarovec
42208,Križanče
42208,Križovljan Radovečki
42208,Majerje
42208,Mali Lovrečan
42208,Malo Gradišće
42208,Natkrižovljan
42208,Nova Ves Petrijanečka
42208,Otok Virje
42208,Petrijanec
42208,Radovec
42208,Radovec Polje
42208,Selci Križovljanski
42208,Strmec Podravski
42208,Veliki Lovrečan
42208,Virje Križovljansko
42208,Vratno Otok
42208,Zelendvor
42220,Bisag
42220,Borenec
42220,Breznica
21000,Kamen
21000,Split
21203,Bračević
21203,Crivac
21203,Donje Ogorje
21203,Donje Postinje
21203,Donji Muć
21203,Gizdavac
21203,Gornje Ogorje
21203,Gornje Postinje
21203,Gornji Muć
21203,Mala Milešina
21203,Neorić
21203,Pribude
21203,Radunić
21203,Ramljane
21203,Sutina
21203,Velika Milešina
21203,Zelovo
21204,Brštanovo
21204,Divojevići
21204,Donji Dolac
21204,Dugobabe
21204,Dugopolje
21204,Gornji Dolac
21204,Kladnjice
21204,Klis
21204,Konjsko
21204,Koprivno
21204,Korušce
21204,Kotlenice
21204,Lećevica
21204,Liska
21204,Nisko
21204,Prugovo
21204,Putišići
21204,Radošić
21204,Srijane
21204,Veliki Bročanac
21204,Vučevica
21210,Blaca
21210,Kučine
21210,Mravince
21210,Solin
21210,Vranjic
21212,Kaštel Sućurac
21214,Kaštel Gomilica
21214,Kaštel Kambelovac
21214,Kaštel Lukšić
21217,Kaštel Novi
21217,Kaštel Stari
21217,Kaštel Štafilić
21220,Arbanija
21220,Bogdanovići
21220,Divulje
21220,Labin
21220,Ljubitovica
21220,Ljubljeva
21220,Mastrinka
21220,Okrug Donji
21220,Okrug Gornji
21220,Plano
21220,Prapatnica
21220,Prgomet
21220,Primorski Dolac
21220,Seget Donji
21220,Seget Gornji
21220,Seget Vranjica
21220,Sitno
21220,Slatine
21220,Trogir
21220,Trolokve
21220,Žedno
21222,Blizna Donja
21222,Blizna Gornja
21222,Bristivica
21222,Dograde
21222,Gustirna
21222,Marina
21222,Mitlo
21222,Najevi
21222,Poljica
21222,Pozorac
21222,Rastovac
21222,Sevid
21222,Sevid na moru
21222,Svinca
21222,Vinišće
21222,Vinovac
21222,Vrsine
21225,Drvenik Mali
21225,Drvenik Veliki
21230,Brnaze
21230,Čitluk
21230,Glavice
21230,Jasensko
21230,Karakašica
21230,Lučane
21230,Radošić
21230,Sinj
21230,Suhač
21230,Turjaci
21232,Bisko
21232,Ercegovci
21232,Kraj
21232,Krušvar
21232,Osoje
21232,Prisoje
21232,Sičane
21232,Sušci
21233,Dabar
21233,Donji Bitelić
21233,Gornji Bitelić
21233,Hrvace
21233,Maljkovo
21233,Potravlje
21233,Rumin
21233,Satrić
21233,Vučipolje
21233,Zasiok
21233,Zelovo
21236,Garjak
21236,Ježević
21236,Koljane
21236,Kosore
21236,Laktac
21236,Maovice
21236,Otišić
21236,Podosoje
21236,Vinalić
21236,Vrlika
21238,Bajagić
21238,Gala
21238,Gljev
21238,Grab
21238,Korita
21238,Krivodol
21238,Obrovac Sinjski
21238,Otok
21238,Ovrlje
21238,Podi
21238,Ruda
21238,Udovičić
21238,Vrabač
21240,Budimiri
21240,Čačvina
21240,Čaporice
21240,Gardun
21240,Jabuka
21240,Košute
21240,Nova Sela
21240,Rože
21240,Strizirep
21240,Strmendolac
21240,Tijarica
21240,Trilj
21240,Ugljane
21240,Vedrine
21240,Velić
21240,Vinine
21240,Vojnić Sinjski
21240,Voštane
21240,Vrpolje
21250,Blato na Cetini
21250,Gornja Brela
21250,Grabovac
21250,Katuni
21250,Kostanje
21250,Kreševo
21250,Kučiće
21250,Medovdolac
21250,Nova Sela
21250,Podašpilje
21250,Podgrađe
21250,Seoca
21250,Slime
21250,Svinišće
21250,Šestanovac
21250,Trnbusi
21250,Zadvarje
21250,Žeževica
21256,Aržano
21256,Biorine
21256,Cista Provo
21256,Cista Velika
21256,Dobranje
21256,Kamensko
21256,Lovreć
21256,Ljut
21256,Opanci
21256,Studenci
21256,Svib
21260,Dobrinče
21260,Dolića Draga
21260,Donji Proložac
21260,Donji Vinjani
21260,Drum
21260,Glavina Donja
21260,Glavina Gornja
21260,Gornji Proložac
21260,Gornji Vinjani
21260,Grubine
21260,Hršćevani
21260,Imotski
21260,Ivanbegovina
21260,Kamenmost
21260,Krivodol
21260,Lokvičići
21260,Medvidovića Draga
21260,Podbablje Gornje
21260,Podosoje
21260,Poljica
21260,Postranje
21260,Ričice
21260,Runović
21260,Šumet
21260,Zmijavci
21270,Biokovsko Selo
21270,Krstatice
21270,Mijaca
21270,Rastovac
21270,Rašćane
21270,Rašćane Gornje
21270,Slivno
21270,Zagvozd
21270,Župa
21270,Župa Srednja
21276,Banja
21276,Dragljane
21276,Draževitići
21276,Duge Njive
21276,Dusina
21276,Kljenak
21276,Kokorići
21276,Kotezi
21276,Kozica
21276,Orah
21276,Podprolog
21276,Poljica Kozička
21276,Prapatnice
21276,Ravča
21276,Stilja
21276,Umčani
21276,Veliki Prolog
21276,Vina
21276,Višnjica
21276,Vlaka
21276,Vrgorac
21276,Zavojane
21310,Čisla
21310,Dubrava
21310,Gata
21310,Naklice
21310,Ostrvica
21310,Smolonje
21000,Srinjine
21000,Tugare
21310,Zvečanje
21300,Makarska
21300,Tučepi
21300,Veliko Brdo
21310,Borak
21310,Čelina
21310,Duće
21310,Lokva Rogoznica
21310,Marušići
21310,Mimice
21310,Omiš
21310,Pisak
21310,Stanići
21310,Zakučac
21311,Donje Sitno
21311,Gornja Podstrana
21311,Gornje Sitno
21311,Podstrana - Grbavac
21311,Podstrana - Grljevac
21311,Podstrana - Miljevac
21311,Podstrana - Mutogras
21311,Podstrana - Sita
21311,Podstrana - Strožanac Donji
21311,Podstrana - Strožanac Gornji
21311,Podstrana - Sv. Martin
21311,Podstrana - žminjača
21311,Stobreč
21311,Žrnovnica
21315,Dugi Rat
21315,Jesenice
21320,Bast
21320,Baška Voda
21320,Brela
21320,Krvavica
21320,Promajna
21327,Drašnice
21327,Gornje Igrane
21327,Igrane
21327,Podgora
21327,Živogošće
21330,Brist
21330,Drvenik
21330,Gradac
21330,Podaca
21330,Zaostrog
21400,Dol
21400,Donji Humac
21400,Dračevica
21400,Mirca
21400,Nerežišća
21400,Postira
21400,Splitska
21400,Supetar
21400,Sutivan
21400,Škrip
21405,Bobovišća
21405,Bobovišća na moru
21405,Ložišća
21405,Milna
21405,Podhume
21412,Gornji Humac
21412,Pražnica
21412,Pučišća
21420,Bol
21420,Murvica
21425,Novo Selo
21425,Povlja
21425,Selca
21425,Sumartin
21430,Donje Selo
21430,Gornje Selo
21430,Grohote
21430,Maslinica
21430,Nečujam
21430,Rogač
21430,Srednje Selo
21430,Stomorska
21450,Brusje
21450,Hvar
21450,Malo Grablje
21450,Milna
21450,Velo Grablje
21450,Zaraće
21460,Dol
21460,Rudina
21460,Selca kod Starog Grada
21460,Stari Grad
21460,Svirče
21460,Vrbanj
21465,Gromin Dolac
21465,Humac
21465,Ivan Dolac
21465,Jagodna
21465,Jelsa
21465,Pitve
21465,Sveta Nedjelja
21465,Vrboska
21465,Vrisnik
21465,Zavala
21469,Bogomolje
21469,Gdinj
21469,Poljica
21469,Selca kod Bogomolja
21469,Sućuraj
21469,Zastražišće
21480,Borovik
21480,Dračevo Polje
21480,Duboka
21480,Marinje Zemlje
21480,Milna
21480,Plisko Polje
21480,Podhumlje
21480,Podselje
21480,Podstražje
21480,Podšpilje
21480,Rogačić
21480,Rukavac
21480,Vis
21480,Žena Glava
21485,Biševo
21485,Komiža
21485,Oključna
21485,Palagruža
21485,Sveti Andrija
22000,Bilice
22000,Boraja
22000,Brodarica
22000,Danilo
22000,Danilo Biranj
22000,Donje Polje
22000,Dubrava kod Šibenika
22000,Gaćelezi
22000,Grabovci
22000,Grebaštica
22000,Jadrtovac
22000,Krapanj
22000,Lepenica
22000,Mravnica
22000,Perković
22000,Podine
22000,Raslina
22000,Sitno Donje
22000,Slivno
22000,Šibenik
22000,Vrpolje
22000,Vrsno
22000,Zaton
22000,Žaborić
22202,Dvornica
22202,Jarebinjak
22202,Kanica
22202,Kruševo
22202,Ložnice
22202,Ložnice (Milišine)
22202,Oglavci
22202,Podglavica
22202,Podorljak
22202,Primošten
22202,Primošten Burnji
22202,Ražanj
22202,Rogoznica
22202,Sapina Doca
22202,Stivašnica
22202,Široke
22202,Vadalj
22202,Vezac
22202,Zatoglav
22202,Zečevo Rogozničko
22211,Srima
22211,Tribunj
22211,Vodice
22213,Cicvare
22213,Čista Mala
22213,Čista Velika
22213,Kašić
22213,Krković
22213,Lađevci
22213,Međare
22213,Pirovac
22213,Putičanje
22213,Žažvić
22222,Bićine
22222,Bratiškovci
22222,Bribir
22222,Čvrljevo
22222,Dubravice
22222,Gorice
22222,Goriš
22222,Gračac
22222,Gradina
22222,Ićevo
22222,Konjevrate
22222,Lozovac
22222,Piramatovci
22222,Plastovo
22222,Radonić (Drniš)
22222,Radonić (Šibenik)
22222,Rupe
22222,Skradin
22222,Skradinsko Polje
22222,Sonković
22222,Vaćani
22222,Velika Glava
22222,Ždrapanj
22232,Zlarin
22233,Prvić Luka
22234,Prvić Šepurine
22235,Kaprije
22236,Žirje
22240,Dazlina
22240,Dubrava kod Tisna
22240,Jezera
22240,Tisno
22243,Betina
22243,Kornati
22243,Murter
22300,Biočić
22300,Biovičino Selo
22300,Biskupija
22300,Cetina
22300,Civljane
22300,Đevrske
22300,Ervenik
22300,Golubić
22300,Gošić
22300,Ivoševci
22300,Kakanj
22300,Kijevo
22300,Kistanje
22300,Knin
22300,Kninsko Polje
22300,Kolašac
22300,Kovačić
22300,Krnjeuve
22300,Ljubač
22300,Markovac
22300,Matase
22300,Miočić
22300,Modrino Selo
22300,Mokro Polje
22300,Nunić
22300,Oćestovo
22300,Orlić
22300,Oton
22300,Pađene
22300,Parčić
22300,Plavno
22300,Polača
22300,Potkonje
22300,Radljevac
22300,Radučić
22300,Ramljane
22300,Riđane
22300,Smrdelje
22300,Strmica
22300,Štikovo
22300,Uzdolje
22300,Varivode
22300,Vrbnik
22300,Vrpolje
22300,Zečevo
22300,Zvjerinac
22300,Žagrović
22320,Badanj
22320,Baljci
22320,Bobodol
22320,Bogatić
22320,Bogatić
22320,Brištane
22320,Čavoglave
22320,Čitluk
22320,Drinovci
22320,Drniš
22320,Gradac
22320,Kadina Glavica
22320,Kanjane
22320,Kaočine
22320,Karalić
22320,Kljake
22320,Ključ
22320,Kričke
22320,Lišnjak
22320,Lukar
22320,Ljubotić
22320,Mirlović Polje
22320,Moseć
22320,Mratovo
22320,Nos Kalik
22320,Oklaj
22320,Otavice
22320,Pakovo Selo
22320,Parčić
22320,Puljane
22320,Razvođe
22320,Ružić
22320,Siverić
22320,Suknovci
22320,Širitovci
22320,Tepljuh
22320,Trbounje
22320,Umljanović
22320,Velušić
22320,Žitnić
22323,Brnjica
22323,Cera
22323,Čvrljevo
22323,Danilo Kraljice
22323,Donje Planjane
22323,Donje Utore
22323,Donje Vinovo
22323,Gornje Planjane
22323,Gornje Utore
22323,Gornje Vinovo
22323,Koprno
22323,Ljubostinje
22323,Mirlović Zagora
22323,Nevest
22323,Ostrogašica
22323,Podumci
22323,Pokrovnik
22323,Sedramić
22323,Unešić
22323,Visoka
23000,Babindub
23000,Briševo
23000,Crno
23000,Kožino
23000,Murvica
23000,Murvica Gornja
23000,Petrčane
23000,Zadar
23205,Bibinje
23206,Debeljak
23206,Glavica
23206,Gorica
23206,Sukošan
23210,Biograd na Moru
23210,Donja Jagodnja
23210,Donje Raštane
23210,Drage
23210,Gornja Jagodnja
23210,Gornje Raštane
23210,Kakma
23210,Lišane Tinjske
23210,Pakoštane
23210,Polača
23210,Sikovo
23210,Sveti Filip i Jakov
23210,Sveti Petar na Moru
23210,Tinj
23210,Turanj
23210,Vrana
23210,Vrgada
23212,Kraj
23212,Mrljane
23212,Pašman
23212,Tkon
23212,Ugrinić
23222,Galovac
23222,Smoković
23222,Zemunik Donji
23222,Zemunik Gornji
23223,Nadin
23223,Prkos
23223,Škabrnja
23223,Zagrad
23232,Grbe
23232,Nin
23232,Ninski Stanovi
23232,Poljica-Brig
23232,Zaton
23232,Žerava
23233,Privlaka
23234,Vir
23235,Poljica
23235,Vrsi
23241,Dračevac Ninski
23241,Gornji Poličnik
23241,Lovinac
23241,Poličnik
23241,Rupalj
23241,Suhovare
23241,Visočane
23242,Grgurice
23242,Islam Latinski
23312,Paljuv
23242,Podgradina
23242,Posedarje
23242,Slivnica
23242,Vinjerac
23242,Ždrilo
23244,Rovanjska
23244,Seline
23244,Starigrad
23244,Tribanj
23248,Jovići
23248,Krneza
23248,Ljubač
23248,Radovin
23248,Ražanac
23248,Rtina
23250,Bošana
23250,Dinjiška
23250,Gorica
23250,Kolan
23250,Košljun
23250,Mandre
23250,Miškovići
23250,Pag
23250,Povljana
23250,Smokvica
23250,Stara Vas
23250,Šimuni
23250,Vlašići
23250,Vrčići
23271,Banj
23271,Dobropoljana
23271,Kukljica
23271,Neviđane
23271,Ždrelac
23273,Kali
23273,Lukoran
23273,Ošljak
23273,Poljana
23273,Preko
23273,Sutomišćica
23273,Ugljan
23281,Luka
23281,Sali
23281,Zaglav
23281,Žman
23283,Rava
23284,Mali Iž
23284,Veli Iž
23286,Božava
23286,Dragove
23287,Brbinj
23287,Savar
23287,Soline
23287,Veli Rat
23287,Verunić
23291,Rivanj
23291,Sestrunj
23291,Zverinac
23292,Brgulje
23292,Molat
23292,Zapuntel
23293,Ist
23294,Premuda
23295,Silba
23296,Olib
23312,Novigrad
23312,Pridraga
23420,Benkovac
23420,Benkovačko Selo
23420,Bjelina
23420,Brgud
23420,Bruška
23420,Buković
23420,Bulić
23420,Dobropoljci
23420,Donje Biljane
23420,Donje Ceranje
23420,Donji Kašić
23420,Donji Lepuri
23420,Gornje Biljane
23420,Gornje Ceranje
23420,Islam Grčki
23420,Korlat
23420,Kožlovac
23420,Kula Atlagić
23420,Lisičić
23420,Lišane Ostrovičke
23420,Medviđa
23420,Miranje
23420,Ostrovica
23420,Perušić Benkovački
23420,Perušić Donji
23420,Podgrađe
23420,Podlug
23420,Popovići
23420,Raštević
23420,Rodaljice
23420,Smilčić
23420,Šopot
23420,Zapužane
23422,Banjevci
23422,Bila Vlaka
23422,Budak
23422,Crljenik
23422,Dobra Voda
23422,Kolarina
23422,Morpolača
23422,Pristeg
23422,Prović
23422,Radašinovci
23422,Stankovci
23422,Velim
23422,Vukšić
23440,Bruvno
23440,Cerovac
23440,Deringaj
23440,Duboki Dol
23440,Glogovo
23440,Grab
23440,Gračac
23440,Gubavčevo Polje
23440,Kijani
23440,Kik
23440,Kom
23440,Ličko Cerje
23440,Lovinac
23440,Mazin
23440,Nadvrelo
23440,Omsica
23440,Otrić
23440,Palanka
23440,Pribudić
23440,Prljevo
23440,Raduč
23440,Rastičevo
23440,Ričice
23440,Rudopolje Bruvanjsko
23440,Smokrić
23440,Sveti Rok
23440,Štikada
23440,Tomingaj
23440,Velika Popina
23440,Vranik
23440,Vučipolje
23440,Zrmanja
23440,Zrmanja Vrelo
23450,Bilišane
23450,Bogatnik
23450,Donji Karin
23450,Golubić
23450,Gornji Karin
23450,Jasenice
23450,Kaštel Žegarski
23450,Komazeci
23450,Krupa
23450,Kruševo
23450,Maslenica
23450,Muškovci
23450,Nadvoda
23450,Obrovac
23450,Zaton Obrovački
23450,Zelengrad
31000,Bilje
31000,Kopačevo
31000,Lug
31000,Nemetin
31000,Osijek
31000,Podravlje
31000,Sarvaš
31000,Tvrđavica
31000,Vardarac
31200,Antunovac
31200,Brijest
31200,Briješće
31200,Divoš
31200,Ernestinovo
31200,Ivanovac
31200,Josipovac
31200,Koprivna
31200,Paulin Dvor
31200,Petrova Slatina
31200,Šodolovci
31200,Višnjevac
31207,Ada
31207,Klisa
31207,Korog
31207,Laslovo
31207,Palača
31207,Silaš
31207,Tenja
31226,Aljmaš
31226,Bijelo Brdo
31226,Dalj
31226,Erdut
31300,Batina
31300,Beli Manastir
31300,Bolman
31300,Branjin Vrh
31300,Branjina
31300,Čeminac
31300,Draž
31300,Duboševica
31300,Gajić
31300,Grabovac
31300,Jagodnjak
31300,Jasenovac
31300,Kamenac
31300,Karanac
31300,Kneževi Vinogradi
31300,Kneževo
31300,Kotlina
31300,Kozarac
31300,Kozjak
31300,Luč
31300,Majške Međe
31300,Mirkovac
31300,Mitrovac
31300,Novi Bolman
31300,Novi Čeminac
31300,Petlovac
31300,Podolje
31300,Popovac
31300,Sokolovac
31300,Sudaraž
31300,Suza
31300,Šećerana
31300,Širine
31300,Šumarina
31300,Tikveš
31300,Topolje
31300,Zeleno Polje
31300,Zlatna Greda
31300,Zmajevac
31326,Darda
31326,Mece
31326,Podunavlje
31326,Švajcarnica
31326,Uglješ
31400,Borojevci
31400,Borovik
31400,Bračevci
31400,Breznica Đakovačka
31400,Bučje Gorjansko
31400,Budrovci
31400,Čenkovo
31400,Dragotin
31400,Drenje
31400,Đakovo
31400,Forkuševci
31400,Gašinci
31400,Gorjani
31400,Hrkanovci Đakovački
31400,Ivanovci Gorjanski
31400,Josipovac Punitovački
31400,Jurjevac Punitovački
31400,Kešinci
31400,Kondrić
31400,Koritna
31400,Krndija
31400,Kućanci Đakovački
31400,Kuševac
31400,Lapovci
31400,Levanjska Varoš
31400,Majar
31400,Mandićevac
31400,Merolino Sikirevačko
31400,Milinac
31400,Musić
31400,Novi Perkovci
31400,Ovčara
31400,Paljevina
31400,Paučje
31400,Piškorevci
31400,Potnjani
31400,Preslatinci
31400,Pridvorje
31400,Punitovci
31400,Ratkov Dol
31400,Satnica Đakovačka
31400,Selci Đakovački
31400,Semeljci
31400,Slatinik Drenjski
31400,Slobodna Vlast
31400,Strizivojna
31400,Svetoblažje
31400,Tomašanci
31400,Trnava
31400,Viškovci
31400,Vučevci
31431,Beketinci
31431,Čepin
31431,Čepinski Martinci
31431,Čokadinci
31431,Dopsin
31431,Hrastin
31431,Hrastovac
31431,Lipovac Hrastinski
31431,Livana
31431,Široko Polje
31431,Vladislavci
31431,Vuka
31500,Andrijevac
31500,Beljevina
31500,Bijela Loza
31500,Bokšić
31500,Bokšić Lug
31500,Branimirovac
31500,Brezik Našički
31500,Breznica Našička
31500,Budimci
31500,Ceremošnjak
31500,Crna Klada
31500,Donja Motičina
31500,Đurđenovac
31500,Feričanci
31500,Gabrilovac
31500,Gazije
31500,Gornja Motičina
31500,Gradac Našički
31500,Granice
31500,Jelisavac
31500,Kelešinka
31500,Klokočevci
31500,Koška
31500,Krčevina
31500,Kršinci
31500,Lađanska
31500,Ledenik
31500,Ličko Novo Selo
31500,Lila
31500,Lipine
31500,Londžica
31500,Lug Subotički
31500,Makloševac
31500,Markovac Našički
31500,Martin
31500,Našice
31500,Našičko Novo Selo
31500,Niza
31500,Normanci
31500,Ordanja
31500,Ostrošinci
31500,Podgorač
31500,Podgorje Bračevačko
31500,Poganovci
31500,Polubaše
31500,Pribiševci
31500,Razbojište
31500,Ribnjak
31500,Rozmajerovac
31500,Seona
31500,Stipanovci
31500,Sušine
31500,Šaptinovci
31500,Teodorovac
31500,Topoline
31500,Valenovac
31500,Velimirovac
31500,Vučjak Feričanački
31500,Vukojevci
31500,Zoljan
31540,Beničanci
31540,Blanje
31540,Bockovac
31540,Bočkinci
31540,Brezovica
31540,Cret Viljevski
10172,Zagreb-Podsused-Vrapče-dio
